carat,cut,color,clarity,depth,table,price,x,y,z
1.02,Premium,E,SI2,61.0,57.0,3236,4.4,4.34,2.67
0.83,Very Good,I,IF,61.1,56.0,2497,3.22,3.23,1.97
1.28,Ideal,E,IF,62.2,59.0,6666,5.63,5.6,3.49
0.37,Premium,E,VVS2,59.7,55.0,741,1.67,1.7,1.0
2.09,Good,E,SI1,61.6,59.0,10296,8.13,8.09,5.0
0.26,Very Good,F,SI2,62.7,53.0,347,1.08,1.09,0.68
0.29,Very Good,H,SI1,63.7,59.0,374,1.28,1.27,0.81
0.56,Ideal,H,VS1,62.5,61.0,1269,2.07,2.07,1.29
0.84,Ideal,H,VS2,60.5,62.0,2388,3.81,3.8,2.3
0.52,Premium,H,VVS1,61.5,61.0,1340,2.33,2.3,1.42
0.61,Premium,D,I1,62.8,60.0,1475,2.69,2.69,1.69
0.34,Ideal,H,IF,61.9,54.0,746,1.46,1.45,0.9
0.36,Ideal,H,VVS1,62.8,60.0,615,1.5,1.49,0.94
1.07,Premium,D,VVS2,60.8,57.0,5339,4.96,4.95,3.01
0.36,Ideal,G,VS2,60.1,57.0,606,1.52,1.51,0.91
0.5,Ideal,D,SI1,61.7,53.0,1127,2.15,2.17,1.33
1.66,Ideal,E,VVS1,62.9,59.0,10167,6.07,6.03,3.8
0.33,Ideal,G,VS1,61.8,57.0,571,1.48,1.47,0.91
0.62,Ideal,D,VS1,62.4,57.0,1910,2.66,2.64,1.65
1.0,Premium,D,VVS2,63.4,59.0,4362,3.8,3.76,2.4
0.56,Ideal,D,VVS2,63.2,58.0,1286,2.39,2.37,1.5
0.98,Ideal,E,VS2,59.7,56.0,3631,4.56,4.6,2.73
0.67,Ideal,D,VVS1,60.5,56.0,2623,2.94,3.0,1.8
0.34,Ideal,H,SI1,61.8,58.0,519,1.4,1.41,0.87
0.48,Premium,E,VVS2,60.4,58.0,1097,1.96,1.94,1.18
1.16,Very Good,I,SI2,61.7,57.0,3493,5.05,5.04,3.11
0.54,Very Good,I,SI1,63.6,54.0,1015,2.48,2.44,1.57
0.86,Ideal,H,VS2,61.7,57.0,2660,3.65,3.66,2.25
1.03,Very Good,D,VS2,63.1,57.0,3741,4.45,4.45,2.81
0.63,Premium,J,SI2,62.5,61.0,1306,2.74,2.76,1.72
0.62,Premium,F,SI1,62.1,59.0,1625,2.64,2.58,1.62
0.22,Premium,E,SI1,61.9,52.0,326,0.98,0.98,0.61
0.58,Ideal,I,VS2,63.0,51.0,1144,2.42,2.39,1.52
0.35,Ideal,F,VS1,61.2,56.0,725,1.74,1.76,1.07
0.36,Ideal,G,SI2,61.1,51.0,524,1.56,1.59,0.96
0.23,Premium,H,VS1,61.3,60.0,326,0.93,0.93,0.57
0.32,Ideal,D,SI1,62.6,52.0,468,1.41,1.41,0.88
0.8,Very Good,E,SI1,60.8,59.0,2375,3.69,3.73,2.26
1.29,Very Good,J,SI1,60.2,56.0,3755,6.1,6.13,3.68
0.48,Ideal,H,VVS2,62.0,57.0,928,1.94,1.93,1.2
0.47,Ideal,E,SI2,62.6,54.0,1038,1.95,1.94,1.22
0.95,Ideal,G,VS2,62.1,58.0,3297,4.18,4.14,2.59
0.23,Premium,E,VS1,60.1,59.0,371,1.12,1.15,0.68
1.5,Premium,I,VS1,61.5,58.0,7323,7.22,7.27,4.45
0.23,Premium,G,VS2,61.6,56.0,326,0.92,0.92,0.57
0.28,Good,I,VS1,60.8,56.0,332,1.14,1.14,0.69
0.29,Premium,J,SI1,63.3,53.0,396,1.31,1.29,0.82
1.28,Premium,J,SI1,63.5,56.0,3983,5.88,5.85,3.73
0.63,Premium,E,SI1,62.0,56.0,1661,2.67,2.68,1.66
0.63,Ideal,J,VS2,63.0,61.0,1490,2.76,2.71,1.72
1.31,Ideal,E,VVS2,60.2,54.0,6935,5.82,5.82,3.5
1.05,Ideal,F,VS2,62.0,57.0,3773,4.72,4.68,2.92
2.78,Ideal,D,SI1,60.4,62.0,18823,11.37,11.32,6.86
1.03,Premium,H,VS1,63.8,57.0,3686,4.78,4.82,3.06
0.67,Ideal,H,SI1,60.7,60.0,1661,3.03,3.07,1.85
0.23,Good,I,VVS1,62.1,57.0,326,1.1,1.11,0.69
0.31,Good,J,VS1,61.9,57.0,361,1.41,1.4,0.87
0.78,Premium,G,SI1,61.3,56.0,2143,3.52,3.52,2.16
0.65,Premium,F,SI1,62.5,55.0,1721,2.7,2.73,1.7
0.29,Ideal,H,VS1,62.0,61.0,474,1.27,1.28,0.79
0.41,Premium,H,VVS1,61.9,54.0,798,1.66,1.66,1.03
1.62,Ideal,G,VVS2,60.9,58.0,9022,6.64,6.58,4.02
0.8,Ideal,J,SI2,62.8,57.0,2046,3.14,3.16,1.98
0.32,Very Good,D,SI1,63.7,54.0,550,1.29,1.29,0.82
0.91,Premium,H,VS1,60.7,55.0,2688,3.97,3.88,2.38
0.24,Ideal,E,VS2,61.7,56.0,326,0.94,0.94,0.58
1.08,Very Good,G,SI1,62.7,60.0,3680,3.91,3.96,2.47
1.71,Very Good,I,VVS2,59.6,63.0,7428,7.54,7.47,4.47
0.71,Ideal,F,IF,61.0,57.0,2449,2.94,2.93,1.79
0.29,Ideal,J,SI1,61.7,57.0,358,1.2,1.21,0.74
0.22,Ideal,G,VS2,62.4,58.0,326,0.96,0.96,0.6
0.67,Premium,H,SI1,61.1,60.0,1517,3.38,3.42,2.08
0.26,Premium,H,SI1,61.2,53.0,350,1.11,1.11,0.68
1.86,Premium,E,VVS1,62.2,61.0,12197,8.24,8.13,5.09
0.63,Premium,J,SI1,60.2,55.0,1425,2.88,2.85,1.73
0.47,Premium,E,SI2,62.0,59.0,852,2.18,2.2,1.36
0.2,Very Good,G,SI1,60.7,58.0,326,0.9,0.88,0.54
0.82,Ideal,J,SI1,60.9,54.0,1695,4.0,4.02,2.44
0.7,Ideal,D,SI2,63.7,58.0,2005,3.26,3.25,2.07
0.5,Ideal,G,VS1,61.9,58.0,1251,2.2,2.19,1.36
1.28,Ideal,E,SI2,61.5,59.0,4320,5.21,5.23,3.21
0.46,Very Good,E,VVS2,62.6,58.0,965,1.9,1.92,1.2
0.34,Good,E,VS2,61.1,57.0,459,1.56,1.56,0.95
0.74,Ideal,J,VVS2,61.3,57.0,2005,3.19,3.16,1.95
1.43,Ideal,G,VS1,61.1,59.0,6705,6.15,6.09,3.74
2.05,Premium,E,VS1,62.3,57.0,12080,7.89,7.87,4.91
0.2,Good,J,SI1,60.4,56.0,326,0.81,0.81,0.49
0.4,Ideal,F,VS2,62.3,61.0,702,1.75,1.76,1.1
0.52,Good,H,SI1,61.7,62.0,840,2.48,2.51,1.54
0.87,Premium,G,VS1,61.5,59.0,3069,3.86,3.9,2.38
0.45,Very Good,H,SI1,63.3,57.0,827,2.09,2.03,1.3
0.59,Ideal,E,SI1,60.8,57.0,1448,2.78,2.79,1.69
0.45,Premium,H,VVS2,61.2,57.0,856,1.96,1.97,1.21
0.22,Ideal,J,SI2,62.5,56.0,326,0.97,0.98,0.61
0.53,Very Good,D,SI1,63.9,57.0,1168,2.22,2.21,1.41
1.47,Premium,F,VS2,61.2,57.0,7410,6.57,6.58,4.02
0.48,Ideal,J,SI2,60.9,56.0,831,2.01,2.01,1.22
0.63,Very Good,E,VS2,61.9,60.0,1377,2.27,2.25,1.4
0.21,Premium,D,SI1,60.9,57.0,326,0.93,0.94,0.57
0.97,Premium,D,SI1,61.2,56.0,3928,4.66,4.73,2.88
1.61,Ideal,E,SI2,61.4,57.0,8309,7.01,6.93,4.28
2.44,Good,G,VS2,61.8,57.0,14413,9.77,9.82,6.05
0.37,Premium,E,IF,61.1,58.0,729,1.72,1.72,1.05
0.33,Ideal,F,VVS2,61.9,59.0,598,1.51,1.51,0.93
1.17,Premium,I,SI1,62.8,62.0,4005,5.02,4.96,3.13
1.68,Good,I,SI2,61.1,57.0,5868,6.91,6.91,4.22
1.61,Ideal,F,VS1,61.3,56.0,9327,7.54,7.53,4.62
0.25,Premium,F,VVS2,61.2,58.0,424,1.11,1.12,0.68
0.48,Fair,J,SI1,62.1,56.0,637,2.23,2.2,1.38
0.29,Premium,J,SI2,60.8,55.0,326,1.29,1.32,0.79
0.47,Ideal,J,VS2,61.6,59.0,853,1.94,1.92,1.19
0.44,Good,J,SI2,62.9,60.0,671,1.96,1.95,1.23
0.61,Premium,H,SI2,59.9,57.0,1164,2.72,2.81,1.66
0.41,Ideal,F,I1,62.7,56.0,754,1.73,1.71,1.08
0.45,Good,J,SI1,64.3,57.0,575,1.93,1.92,1.24
0.25,Fair,H,VS1,63.1,59.0,326,1.1,1.09,0.69
0.28,Premium,H,VVS2,60.4,58.0,443,1.4,1.4,0.85
1.03,Ideal,I,VVS1,61.4,62.0,3970,4.57,4.6,2.81
0.6,Very Good,G,VVS2,59.2,57.0,1596,2.4,2.39,1.42
0.41,Ideal,G,SI1,61.6,57.0,852,1.9,1.9,1.17
0.8,Ideal,F,VS2,62.7,61.0,2592,3.29,3.28,2.06
0.51,Very Good,E,VS2,62.7,56.0,1047,2.11,2.1,1.32
2.71,Premium,G,SI2,62.0,60.0,17792,11.02,11.01,6.83
0.49,Ideal,G,VS2,62.7,57.0,1074,2.0,2.01,1.26
2.13,Very Good,I,SI1,62.7,55.0,10085,8.97,8.93,5.61
0.21,Premium,F,VS1,64.2,57.0,326,0.88,0.89,0.57
0.68,Ideal,I,SI2,61.5,57.0,1387,3.14,3.18,1.94
0.22,Good,F,SI1,61.6,62.0,326,0.96,0.97,0.59
0.78,Fair,J,SI2,63.1,59.0,1359,3.56,3.52,2.24
0.69,Fair,D,VS2,63.8,56.0,1587,2.8,2.78,1.78
0.47,Very Good,G,SI2,63.3,60.0,852,2.1,2.09,1.32
0.59,Good,F,SI2,61.5,57.0,1039,2.79,2.82,1.73
0.31,Ideal,F,VS1,60.3,60.0,483,1.34,1.34,0.81
0.4,Ideal,D,VVS2,61.0,60.0,1011,1.63,1.64,1.0
0.36,Good,H,SI1,63.0,55.0,437,1.65,1.65,1.04
0.2,Premium,F,SI2,62.4,62.0,326,0.88,0.89,0.55
0.3,Fair,J,VS1,63.2,58.0,364,1.4,1.4,0.88
0.77,Good,H,SI2,62.7,55.0,1645,3.37,3.35,2.11
0.26,Very Good,G,SI1,61.2,56.0,326,1.12,1.11,0.68
0.57,Premium,H,SI1,62.2,59.0,1226,2.62,2.62,1.63
0.9,Ideal,D,VVS1,62.7,57.0,4426,3.52,3.52,2.21
1.02,Premium,G,SI1,61.9,57.0,3517,4.5,4.47,2.78
1.47,Premium,H,VS2,62.3,58.0,6548,5.92,5.83,3.66
0.53,Very Good,D,VVS2,62.3,58.0,1361,2.18,2.16,1.35
0.56,Fair,H,VVS2,61.5,55.0,884,2.47,2.49,1.52
1.23,Ideal,G,SI2,62.0,59.0,4591,5.38,5.38,3.33
0.79,Good,G,VS1,60.1,58.0,2089,3.13,3.12,1.88
0.69,Ideal,H,VS1,62.7,61.0,2155,2.89,2.95,1.83
0.39,Good,G,VVS2,60.2,59.0,733,1.74,1.73,1.05
1.56,Premium,E,VS1,60.5,56.0,7444,6.59,6.57,3.98
0.81,Ideal,F,SI2,62.8,60.0,2504,3.29,3.3,2.07
1.0,Good,H,SI1,63.0,59.0,2682,3.89,3.86,2.44
0.4,Premium,D,SI1,61.6,62.0,857,1.78,1.79,1.1
0.31,Ideal,I,SI2,61.2,60.0,401,1.61,1.6,0.98
0.59,Fair,G,SI2,62.0,55.0,958,2.32,2.34,1.44
1.04,Ideal,H,VVS2,62.9,55.0,3724,4.38,4.34,2.74
0.39,Good,F,SI2,61.7,55.0,544,1.81,1.81,1.12
1.57,Very Good,E,VVS1,63.3,58.0,8534,6.92,6.88,4.37
0.44,Very Good,I,SI1,59.8,56.0,634,1.91,1.93,1.15
0.82,Ideal,D,VS2,60.2,58.0,2854,3.37,3.39,2.04
0.86,Very Good,E,SI1,60.6,60.0,2343,3.63,3.63,2.2
0.83,Fair,F,VVS1,62.0,58.0,2392,3.23,3.2,1.99
0.58,Premium,F,VS2,62.2,56.0,1580,2.5,2.5,1.55
1.04,Very Good,E,VS2,60.7,60.0,3917,4.54,4.53,2.76
0.84,Premium,J,VVS2,63.3,58.0,2333,3.71,3.68,2.34
0.91,Good,D,SI2,64.1,59.0,2615,4.05,4.0,2.58
1.44,Ideal,I,SI2,60.7,56.0,5266,5.73,5.84,3.51
0.41,Premium,F,IF,60.8,60.0,996,1.83,1.84,1.12
1.84,Premium,I,VVS1,61.1,53.0,10781,7.39,7.42,4.52
1.46,Very Good,I,SI1,62.3,53.0,5695,5.97,5.91,3.7
0.94,Premium,E,VS2,61.8,56.0,3788,3.36,3.36,2.08
0.6,Ideal,H,VS1,61.7,57.0,1591,2.3,2.28,1.41
0.2,Very Good,F,VVS1,60.7,57.0,326,0.86,0.87,0.53
0.91,Fair,I,SI1,62.1,55.0,1949,3.48,3.4,2.14
1.46,Very Good,I,VVS2,60.9,56.0,5788,5.96,5.91,3.61
0.5,Ideal,E,SI2,61.3,60.0,1097,1.89,1.88,1.15
0.32,Ideal,G,VS2,61.7,61.0,641,1.46,1.46,0.9
0.87,Fair,G,SI1,61.7,56.0,2081,3.05,3.01,1.87
0.66,Very Good,G,SI1,62.1,56.0,1309,2.8,2.8,1.74
3.54,Good,E,VS2,61.8,58.0,18823,14.7,14.5,9.03
0.3,Very Good,E,SI1,59.5,53.0,434,1.22,1.24,0.73
0.39,Premium,I,IF,62.3,55.0,675,1.63,1.61,1.01
1.16,Ideal,D,VS1,60.9,58.0,5266,4.5,4.51,2.74
0.74,Good,E,VVS2,61.7,59.0,2049,2.9,2.91,1.79
1.07,Ideal,E,SI1,63.3,60.0,4341,4.43,4.36,2.78
0.79,Premium,F,SI2,62.8,55.0,2097,3.21,3.19,2.01
0.33,Ideal,H,SI1,61.7,59.0,486,1.49,1.51,0.93
0.66,Premium,G,VVS2,60.9,61.0,1844,2.62,2.62,1.6
1.6,Fair,G,SI1,61.3,58.0,5473,7.01,7.12,4.34
0.73,Ideal,H,SI1,64.0,57.0,2115,3.23,3.16,2.04
0.72,Good,I,VS1,62.0,54.0,1422,2.91,2.93,1.81
1.07,Premium,E,VVS2,60.5,57.0,4481,4.65,4.71,2.83
0.81,Ideal,D,VS2,60.6,61.0,2603,3.72,3.7,2.25
1.02,Good,F,SI2,61.9,60.0,2838,4.11,4.13,2.55
0.37,Premium,I,VVS2,62.0,59.0,654,1.63,1.63,1.01
0.57,Ideal,G,VS2,61.0,56.0,1369,2.7,2.71,1.65
1.23,Ideal,E,VVS1,62.7,59.0,5479,5.3,5.2,3.29
0.71,Ideal,E,SI1,61.5,58.0,1960,3.18,3.18,1.96
0.4,Very Good,J,SI2,59.9,59.0,588,1.6,1.62,0.97
0.37,Ideal,F,SI1,62.5,58.0,765,1.53,1.52,0.95
0.93,Ideal,E,SI1,61.1,55.0,2891,4.28,4.3,2.62
0.79,Ideal,H,VVS2,61.6,60.0,2703,3.37,3.37,2.08
0.54,Ideal,I,SI2,60.5,57.0,875,2.47,2.46,1.49
0.31,Good,G,VVS2,61.6,59.0,508,1.44,1.45,0.89
0.37,Good,I,VS1,62.3,53.0,558,1.73,1.74,1.08
1.27,Ideal,G,VVS1,60.1,60.0,6471,5.37,5.43,3.25
0.41,Ideal,H,VS2,62.1,58.0,700,1.89,1.88,1.17
0.56,Premium,G,SI1,61.1,54.0,1084,2.55,2.57,1.56
0.39,Ideal,J,VVS1,61.4,61.0,651,1.73,1.71,1.06
0.97,Ideal,F,I1,62.7,57.0,2557,3.77,3.77,2.36
0.31,Ideal,I,VVS1,62.0,59.0,468,1.49,1.47,0.92
1.09,Ideal,H,VS1,63.9,57.0,3986,4.84,4.82,3.09
0.5,Ideal,I,SI2,60.0,57.0,964,2.44,2.47,1.47
0.49,Ideal,G,SI1,60.5,54.0,1103,2.14,2.11,1.29
1.48,Ideal,G,VS2,62.3,59.0,7853,5.96,5.96,3.71
0.34,Fair,D,SI2,62.8,55.0,437,1.54,1.54,0.97
0.95,Good,I,SI2,60.8,56.0,2160,4.05,4.12,2.48
1.88,Good,J,VS2,62.6,58.0,7363,7.54,7.4,4.68
1.78,Fair,G,SI2,61.9,58.0,6820,7.23,7.15,4.45
0.89,Good,E,VVS2,61.0,59.0,2811,4.28,4.26,2.6
0.36,Ideal,H,VS1,61.7,56.0,546,1.5,1.5,0.93
1.33,Ideal,E,VVS1,63.4,60.0,6916,5.81,5.81,3.68
0.46,Very Good,D,VVS2,63.3,57.0,1036,1.97,1.97,1.25
0.44,Ideal,F,SI2,62.3,58.0,849,2.14,2.12,1.33
0.45,Premium,H,SI1,63.3,58.0,733,1.97,1.95,1.24
0.23,Very Good,I,SI1,62.0,56.0,326,0.99,1.0,0.62
0.42,Ideal,E,VS2,61.3,59.0,854,1.64,1.64,1.01
1.47,Very Good,J,VS2,61.7,56.0,6082,5.67,5.67,3.5
0.36,Ideal,G,VS2,62.7,57.0,642,1.48,1.49,0.93
0.38,Very Good,J,SI1,59.5,56.0,509,1.6,1.63,0.96
0.95,Premium,E,VVS1,61.5,58.0,4102,4.38,4.4,2.7
0.23,Ideal,G,SI2,62.6,57.0,326,0.93,0.94,0.58
1.07,Very Good,G,SI2,61.9,60.0,4298,4.21,4.25,2.62
1.17,Ideal,F,VS1,63.3,63.0,5195,5.39,5.47,3.44
0.28,Good,J,SI1,61.3,57.0,326,1.1,1.09,0.67
0.33,Premium,I,VS1,61.5,57.0,453,1.4,1.4,0.86
0.83,Ideal,I,SI1,62.5,56.0,2165,3.66,3.67,2.29
0.52,Ideal,F,VS2,59.8,56.0,1153,2.31,2.32,1.39
0.39,Very Good,F,VVS2,61.2,57.0,679,1.71,1.71,1.05
0.45,Very Good,E,SI2,60.8,55.0,966,1.98,2.02,1.22
0.95,Ideal,I,VS1,63.0,60.0,2504,3.85,3.8,2.41
0.27,Fair,F,VVS2,63.1,55.0,363,1.04,1.03,0.65
0.96,Premium,J,IF,60.4,57.0,2848,4.1,4.12,2.48
0.36,Ideal,F,SI1,60.2,58.0,727,1.59,1.63,0.97
0.94,Premium,E,VS2,62.6,56.0,3592,3.54,3.51,2.21
1.74,Very Good,J,SI1,60.7,60.0,6640,7.63,7.76,4.67
1.56,Premium,I,VS2,62.1,61.0,6475,5.97,6.0,3.72
2.41,Ideal,G,SI2,61.3,58.0,14760,8.8,8.89,5.42
0.32,Premium,I,VVS1,62.9,58.0,501,1.33,1.33,0.84
1.97,Ideal,J,SI1,61.3,57.0,8231,7.43,7.42,4.55
0.31,Very Good,I,IF,60.1,58.0,519,1.17,1.17,0.7
0.23,Very Good,J,VS2,61.6,58.0,326,0.99,0.99,0.61
0.29,Very Good,E,SI1,62.6,55.0,391,1.23,1.23,0.77
0.21,Premium,G,VS2,60.8,60.0,326,0.91,0.91,0.56
0.2,Very Good,I,SI2,60.5,59.0,326,0.95,0.95,0.57
0.66,Premium,G,VVS2,61.5,60.0,1910,2.75,2.74,1.69
0.22,Ideal,H,VVS2,61.3,56.0,326,0.82,0.83,0.5
0.37,Ideal,J,VVS2,61.5,60.0,524,1.33,1.3,0.81
0.5,Very Good,F,SI1,61.5,58.0,1062,2.07,2.07,1.27
0.33,Ideal,G,SI1,63.3,58.0,518,1.52,1.49,0.95
1.73,Ideal,G,VVS1,61.8,61.0,9893,6.92,6.87,4.26
0.38,Fair,F,VS2,62.3,60.0,564,1.45,1.44,0.9
0.21,Good,F,VVS2,61.0,52.0,326,1.01,1.0,0.61
0.46,Ideal,I,SI1,60.6,58.0,737,2.06,2.11,1.27
0.26,Premium,J,VS2,60.5,55.0,326,1.04,1.04,0.63
1.15,Very Good,H,VS1,63.0,57.0,4084,4.95,4.88,3.1
0.58,Fair,G,SI2,60.6,58.0,948,2.48,2.48,1.5
0.25,Very Good,H,VVS2,61.4,53.0,326,0.97,0.98,0.6
0.43,Ideal,J,VS2,61.6,57.0,743,1.96,1.95,1.21
0.43,Ideal,D,VVS2,63.2,60.0,953,1.71,1.69,1.07
0.93,Premium,H,VVS2,62.4,58.0,2700,3.6,3.55,2.23
1.97,Ideal,G,VS1,62.0,58.0,12083,8.23,8.25,5.11
0.39,Premium,H,SI1,61.3,56.0,561,1.79,1.83,1.11
0.32,Ideal,D,VS2,61.9,64.0,637,1.21,1.19,0.74
0.88,Very Good,J,VVS2,60.7,64.0,2862,3.88,3.97,2.38
0.56,Premium,D,SI2,61.3,58.0,1335,2.56,2.56,1.57
0.87,Very Good,F,VVS2,63.9,59.0,3099,3.52,3.51,2.25
0.23,Premium,F,SI1,62.1,60.0,326,1.12,1.12,0.7
3.11,Fair,H,SI1,60.6,58.0,17118,13.84,13.87,8.4
0.53,Very Good,H,SI1,62.2,56.0,985,2.46,2.46,1.53
1.1,Good,D,IF,62.3,54.0,4476,4.98,4.99,3.11
0.3,Premium,E,VS1,60.5,56.0,489,1.28,1.29,0.78
0.29,Ideal,F,IF,62.6,57.0,622,1.38,1.36,0.86
0.42,Premium,H,SI2,62.5,57.0,713,1.91,1.93,1.2
0.34,Ideal,J,IF,60.1,58.0,679,1.43,1.42,0.86
0.29,Ideal,F,SI1,62.8,55.0,386,1.16,1.17,0.73
0.25,Premium,G,I1,62.7,56.0,326,1.12,1.12,0.7
0.26,Very Good,F,SI1,59.9,57.0,375,1.19,1.2,0.72
0.29,Ideal,G,SI2,61.0,58.0,398,1.32,1.32,0.8
0.25,Good,H,VS1,62.0,59.0,326,1.19,1.19,0.74
0.6,Ideal,G,VS1,60.9,62.0,1762,2.64,2.69,1.62
1.14,Ideal,F,SI1,63.9,61.0,5126,4.91,4.87,3.12
1.16,Premium,I,SI2,60.1,59.0,4000,4.89,4.91,2.95
1.68,Very Good,I,SI1,61.4,58.0,7372,7.7,7.68,4.72
0.47,Premium,J,IF,59.7,57.0,1019,2.14,2.16,1.29
1.05,Ideal,F,SI1,63.4,58.0,4140,4.48,4.44,2.83
0.82,Ideal,D,VS1,60.7,62.0,2841,4.35,4.39,2.65
1.46,Ideal,H,SI1,62.5,59.0,5691,5.98,5.96,3.73
0.67,Very Good,I,VVS2,62.6,54.0,1573,3.25,3.27,2.04
0.31,Premium,J,VS2,62.1,58.0,387,1.25,1.25,0.77
1.04,Fair,D,VS1,62.1,59.0,3454,4.52,4.48,2.79
0.31,Ideal,I,SI2,62.1,55.0,357,1.35,1.34,0.84
0.48,Very Good,G,VS1,62.4,54.0,856,1.89,1.91,1.19
0.82,Premium,F,SI1,61.9,60.0,2495,3.05,3.05,1.89
1.28,Ideal,E,VS1,59.8,60.0,5846,5.44,5.45,3.26
0.37,Premium,I,SI1,61.9,58.0,605,1.49,1.49,0.92
0.28,Premium,F,SI1,61.3,58.0,353,1.29,1.28,0.79
0.68,Very Good,G,SI1,60.7,62.0,1561,2.91,2.96,1.78
0.45,Premium,G,SI2,63.4,58.0,891,1.75,1.73,1.11
0.72,Ideal,E,SI2,63.2,56.0,2156,3.17,3.16,2.0
1.13,Premium,I,SI2,61.0,57.0,3354,4.86,4.83,2.95
0.54,Very Good,F,VS1,61.7,58.0,1412,2.26,2.25,1.39
0.24,Fair,I,SI1,61.5,58.0,326,0.98,0.99,0.61
1.54,Very Good,F,VVS1,60.8,56.0,8498,5.65,5.69,3.45
0.37,Premium,D,VVS2,61.5,57.0,743,1.65,1.65,1.01
1.98,Fair,I,SI1,61.7,55.0,6760,9.01,8.82,5.5
1.12,Premium,J,VS2,60.0,53.0,3967,3.99,3.99,2.39
0.4,Premium,D,VVS2,61.9,55.0,792,1.74,1.72,1.07
0.47,Ideal,G,SI2,61.2,59.0,911,1.78,1.77,1.09
0.24,Fair,D,SI2,61.2,57.0,326,1.17,1.18,0.72
0.96,Ideal,I,SI1,60.2,58.0,2911,4.18,4.24,2.53
0.39,Premium,J,VS2,62.6,56.0,612,1.85,1.88,1.17
0.29,Premium,G,SI2,61.7,56.0,408,1.15,1.15,0.71
1.04,Ideal,F,VS2,63.9,55.0,4105,4.21,4.24,2.7
1.13,Very Good,I,SI1,60.8,53.0,3276,5.2,5.14,3.15
0.43,Premium,G,VVS2,62.1,57.0,787,1.85,1.83,1.14
0.35,Very Good,G,VVS1,62.7,60.0,614,1.52,1.54,0.96
0.74,Premium,E,VS1,61.9,54.0,2262,3.29,3.28,2.03
0.37,Premium,H,SI2,61.1,57.0,560,1.41,1.42,0.86
0.56,Good,G,VS1,62.5,60.0,1122,2.26,2.24,1.4
0.71,Ideal,E,VS2,61.6,62.0,2051,3.35,3.38,2.07
0.68,Ideal,E,VVS2,60.1,56.0,2046,2.86,2.89,1.73
0.8,Ideal,G,SI1,62.5,58.0,2149,3.33,3.3,2.07
0.43,Good,G,IF,62.2,58.0,847,1.87,1.89,1.17
0.59,Very Good,E,VVS2,60.9,57.0,1460,2.6,2.6,1.58
0.29,Ideal,E,SI1,60.6,59.0,413,1.12,1.11,0.68
0.29,Good,E,VS1,63.4,57.0,419,1.35,1.32,0.85
0.63,Ideal,J,VS2,63.4,57.0,1247,2.71,2.72,1.72
0.37,Good,D,VS1,60.4,55.0,564,1.64,1.64,0.99
0.2,Very Good,I,SI1,61.3,56.0,326,0.83,0.82,0.5
1.02,Ideal,G,I1,61.1,55.0,2816,4.36,4.34,2.66
0.29,Ideal,H,SI1,62.5,56.0,336,1.14,1.12,0.71
0.6,Ideal,J,VS1,63.0,59.0,1268,2.5,2.47,1.57
0.49,Ideal,F,SI2,63.3,56.0,1013,2.35,2.32,1.48
0.3,Ideal,H,VVS1,62.6,57.0,459,1.29,1.29,0.81
0.56,Premium,H,SI1,62.2,53.0,1246,2.38,2.36,1.47
0.79,Ideal,J,VS2,61.8,54.0,2285,3.04,3.03,1.88
0.37,Ideal,D,SI2,63.7,59.0,715,1.51,1.51,0.96
0.86,Premium,G,SI2,62.8,56.0,2466,4.27,4.27,2.68
1.17,Premium,J,VS2,60.7,55.0,3608,4.74,4.73,2.87
0.58,Ideal,F,VS2,61.2,58.0,1415,2.57,2.58,1.58
0.24,Very Good,J,IF,60.3,57.0,326,1.08,1.08,0.65
0.21,Fair,I,VVS2,62.3,60.0,326,0.86,0.85,0.53
0.32,Very Good,F,VS1,59.8,57.0,514,1.32,1.34,0.79
2.44,Good,D,VS1,63.6,56.0,17683,11.05,10.98,7.0
0.62,Very Good,F,VVS1,61.6,58.0,1529,2.68,2.68,1.65
0.74,Ideal,E,VVS1,61.2,57.0,2562,3.05,3.07,1.87
0.73,Ideal,G,SI2,61.5,57.0,1908,3.22,3.26,1.99
0.42,Very Good,J,SI1,60.9,59.0,621,1.76,1.75,1.07
0.27,Ideal,G,SI1,61.7,56.0,387,1.24,1.24,0.77
0.73,Premium,G,VS1,61.3,57.0,2058,2.88,2.88,1.77
1.23,Premium,E,VVS2,62.2,56.0,6038,4.88,4.8,3.01
0.55,Premium,H,VVS1,60.6,57.0,1474,2.47,2.51,1.51
0.58,Ideal,G,IF,61.8,56.0,1919,2.39,2.37,1.47
0.98,Very Good,I,VVS2,62.8,57.0,2782,4.67,4.61,2.91
0.88,Good,G,SI1,61.5,55.0,2223,3.56,3.53,2.18
0.61,Very Good,I,SI1,61.1,58.0,1215,2.34,2.37,1.44
0.22,Ideal,I,SI1,62.4,57.0,326,0.92,0.92,0.57
0.6,Ideal,E,VS1,61.6,56.0,1654,2.61,2.62,1.61
0.53,Very Good,E,VS1,60.2,61.0,1220,2.2,2.21,1.33
0.28,Good,D,VVS2,61.7,57.0,424,1.22,1.22,0.75
1.59,Ideal,F,SI1,61.2,58.0,8100,6.98,7.09,4.3
0.53,Ideal,D,VS2,62.7,58.0,1536,2.18,2.18,1.37
0.37,Premium,G,VVS1,61.1,55.0,712,1.85,1.86,1.13
0.5,Ideal,E,SI2,62.3,56.0,1118,2.41,2.4,1.5
